# PA_WALK.cal_w golden vectors
# 由 tools/golden/gen_golden.py 从 micropython/PA_WALK.py 直接 exec 生成
# 列: ts,faai,cg_x,cg_y,l,xf,h,t,r1,r4,r2,r3,body_h,gyro,x1,x2,x3,x4,y1,y2,y3,y4,gpit,grol,gx
# gpit/grol/gx 是原实现 padog.gesture(0, int(CG_X), int(yst)) 的三个实参
# grol = int(cg_x) 向零截断；gx = int(yst)，注意不是四舍五入
ts,faai,cg_x,cg_y,l,xf,h,t,r1,r4,r2,r3,body_h,gyro,x1,x2,x3,x4,y1,y2,y3,y4,gpit,grol,gx
1.000000,0.300000,-7.5000,28.0,230.0,-30.000000,50.000000,0.317155,1.0000,-2.0000,-1.0000,0.5000,140.0,5.0,29.228025000,10.450492808,1.114012500,-31.456050000,0.000000000,1.596363027,0.000000000,0.000000000,0,-7,-11
1.000000,0.420000,30.0000,28.0,230.0,60.000000,38.700000,1.548912,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,12.572914286,14.427085714,-20.713542857,93.281807081,0.000000000,0.000000000,0.000000000,26.711577380,0,30,100
1.000000,0.500000,0.0000,28.0,230.0,60.000000,50.000000,0.388437,0.0000,0.0000,1.0000,-1.0000,180.0,5.0,-0.000000000,14.975598000,12.024402000,-0.000000000,20.798673114,0.000000000,0.000000000,0.000000000,0,0,-5
1.000000,0.500000,-7.5000,28.0,230.0,20.000000,38.700000,0.976742,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,17.127966000,-19.982195727,6.581356000,3.627966000,0.000000000,0.820581540,0.000000000,0.000000000,0,-7,-29
1.000000,0.420000,12.0000,28.0,230.0,-30.000000,65.000000,0.887531,1.0000,-2.0000,-1.0000,0.5000,180.0,-3.0,14.972217857,-28.472217857,-5.061708465,-2.944435714,0.000000000,0.000000000,7.875753030,0.000000000,0,12,63
1.000000,0.420000,30.0000,28.0,230.0,38.200000,50.000000,0.579200,1.0000,1.0000,1.0000,1.0000,140.0,0.0,-31.684171429,-0.523280946,2.695828571,-14.494171429,0.000000000,43.121482003,0.000000000,0.000000000,0,30,-29
1.000000,0.500000,30.0000,28.0,230.0,60.000000,50.000000,0.535457,-1.5000,-1.5000,1.0000,1.0000,140.0,-3.0,87.127983000,20.811818277,-4.085322000,46.627983000,0.000000000,2.440825834,0.000000000,0.000000000,0,30,-40
1.000000,0.300000,-7.5000,28.0,230.0,60.000000,65.000000,0.561947,0.0000,0.0000,1.0000,-1.0000,180.0,-3.0,-0.000000000,-58.946357058,-17.575230000,-0.000000000,0.000000000,9.786730722,0.000000000,0.000000000,0,-7,-43
1.000000,0.300000,30.0000,28.0,230.0,20.000000,65.000000,0.209617,0.0000,0.0000,1.0000,-1.0000,140.0,0.0,-0.000000000,4.288510000,4.711490000,-0.000000000,42.790666822,0.000000000,0.000000000,0.000000000,0,30,-29
1.000000,0.500000,-7.5000,28.0,230.0,20.000000,38.700000,1.683401,-1.5000,-1.5000,1.0000,1.0000,140.0,2.0,-1.951827000,-7.698782000,-16.698782000,-0.430994246,0.000000000,0.000000000,0.000000000,32.309900090,0,-7,97
1.000000,0.420000,12.0000,28.0,230.0,20.000000,50.000000,0.802752,1.0000,-2.0000,-1.0000,0.5000,140.0,-3.0,-11.798171429,19.877992010,3.100914286,5.596342857,0.000000000,3.781902719,0.000000000,0.000000000,0,12,-40
1.000000,0.420000,-7.5000,28.0,230.0,20.000000,65.000000,1.543024,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,4.064800000,4.935200000,-6.967600000,30.018458869,0.000000000,0.000000000,0.000000000,47.460521638,0,-7,90
1.000000,0.300000,12.0000,28.0,230.0,-30.000000,38.700000,0.324164,0.0000,0.0000,1.0000,-1.0000,110.0,2.0,0.000000000,-10.362518957,-1.912620000,0.000000000,0.000000000,2.425584756,0.000000000,0.000000000,0,12,-23
1.000000,0.500000,12.0000,28.0,230.0,0.000000,50.000000,1.076157,1.0000,1.0000,1.0000,1.0000,140.0,0.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,10.600974795,0.000000000,0,12,85
1.000000,0.300000,30.0000,28.0,230.0,20.000000,38.700000,0.093471,0.0000,0.0000,1.0000,-1.0000,110.0,-3.0,0.000000000,0.804130000,8.195870000,-0.000000000,26.650336400,0.000000000,0.000000000,0.000000000,0,30,-38
1.000000,0.300000,12.0000,28.0,230.0,0.000000,50.000000,0.282122,0.0000,0.0000,1.0000,-1.0000,180.0,5.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,1.732148311,0.000000000,0.000000000,0.000000000,0,12,-5
1.000000,0.300000,12.0000,28.0,230.0,-30.000000,65.000000,0.751351,1.0000,1.0000,1.0000,1.0000,110.0,0.0,9.689205000,23.189205000,10.114745664,-3.810795000,0.000000000,0.000000000,64.986990748,0.000000000,0,12,78
1.000000,0.300000,30.0000,28.0,230.0,60.000000,50.000000,0.265571,-1.5000,-1.5000,1.0000,1.0000,180.0,5.0,88.822674279,17.901390000,-9.098610000,54.147915000,6.222659394,0.000000000,0.000000000,0.000000000,0,30,-5
1.000000,0.420000,30.0000,28.0,230.0,0.000000,50.000000,0.679849,1.0000,-2.0000,-1.0000,0.5000,180.0,0.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,43.364661990,0.000000000,0.000000000,0,30,-29
1.000000,0.420000,-7.5000,28.0,230.0,0.000000,50.000000,0.481862,0.0000,0.0000,1.0000,-1.0000,110.0,5.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,9.963188222,0.000000000,0.000000000,0,-7,-15
1.000000,0.420000,30.0000,28.0,230.0,60.000000,50.000000,0.725960,0.0000,0.0000,1.0000,-1.0000,110.0,0.0,-0.000000000,-50.780412416,-13.668857143,-0.000000000,0.000000000,28.370655617,0.000000000,0.000000000,0,30,-29
1.000000,0.300000,0.0000,28.0,230.0,60.000000,65.000000,0.099677,1.0000,1.0000,1.0000,1.0000,140.0,0.0,5.294969338,2.970930000,-24.029070000,-51.029070000,48.559226034,0.000000000,0.000000000,0.000000000,0,0,-29
1.000000,0.500000,0.0000,28.0,230.0,-30.000000,38.700000,0.835007,1.0000,1.0000,1.0000,1.0000,180.0,2.0,20.954811000,22.284315994,-6.045189000,7.454811000,0.000000000,28.670441983,0.000000000,0.000000000,0,0,-20
1.000000,0.500000,0.0000,28.0,230.0,38.200000,65.000000,1.356869,1.0000,-2.0000,-1.0000,0.5000,180.0,-3.0,-8.740843780,25.930843780,-15.716487141,-16.898312440,0.000000000,0.000000000,39.840928308,0.000000000,0,0,80
1.000000,0.420000,30.0000,28.0,230.0,20.000000,65.000000,1.620206,1.0000,1.0000,1.0000,1.0000,140.0,0.0,5.718700000,-3.281300000,-12.281300000,-19.507500591,0.000000000,0.000000000,0.000000000,12.158371917,0,30,90
1.000000,0.300000,-7.5000,28.0,230.0,20.000000,50.000000,0.394236,-1.5000,-1.5000,1.0000,1.0000,140.0,2.0,25.759380000,2.471895902,0.827080000,12.259380000,0.000000000,34.801684850,0.000000000,0.000000000,0,-7,-22
1.000000,0.300000,-7.5000,28.0,230.0,60.000000,50.000000,0.388527,1.0000,-2.0000,-1.0000,0.5000,180.0,-3.0,-52.032570000,-9.475348614,0.983715000,50.065140000,0.000000000,31.988352367,0.000000000,0.000000000,0,-7,-43
1.000000,0.420000,0.0000,28.0,230.0,0.000000,65.000000,0.528638,1.0000,-2.0000,-1.0000,0.5000,140.0,-3.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,34.267918397,0.000000000,0.000000000,0,0,-40
1.000000,0.500000,-7.5000,28.0,230.0,60.000000,38.700000,1.429458,1.0000,-2.0000,-1.0000,0.5000,110.0,0.0,-9.809268000,36.809268000,-29.280521922,-34.381464000,0.000000000,0.000000000,7.117678831,0.000000000,0,-7,100
1.000000,0.300000,30.0000,28.0,230.0,60.000000,50.000000,1.184746,1.0000,1.0000,1.0000,1.0000,110.0,5.0,19.627140000,-7.372860000,-34.372860000,-59.930294934,0.000000000,0.000000000,0.000000000,1.265020767,0,30,114
1.000000,0.500000,12.0000,28.0,230.0,38.200000,50.000000,1.938205,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,-16.868231850,-5.944512100,-23.134512100,56.367726481,0.000000000,0.000000000,0.000000000,7.166414625,0,12,95
1.000000,0.500000,12.0000,28.0,230.0,-30.000000,65.000000,0.131676,0.0000,0.0000,1.0000,-1.0000,110.0,0.0,-0.000000000,-0.555252000,-12.944748000,0.000000000,35.223328320,0.000000000,0.000000000,0.000000000,0,12,-29
1.000000,0.420000,12.0000,28.0,230.0,-30.000000,38.700000,0.065845,0.0000,0.0000,1.0000,-1.0000,140.0,-3.0,-0.000000000,0.883553571,-14.383553571,0.000000000,8.652725904,0.000000000,0.000000000,0.000000000,0,12,-40
1.000000,0.500000,0.0000,28.0,230.0,38.200000,65.000000,1.975548,0.0000,0.0000,1.0000,-1.0000,140.0,5.0,0.000000000,-4.660659760,21.850659760,-0.000000000,0.000000000,0.000000000,0.000000000,1.522236472,0,0,113
1.000000,0.420000,-7.5000,28.0,230.0,0.000000,50.000000,0.216712,0.0000,0.0000,1.0000,-1.0000,140.0,-3.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,49.874075528,0.000000000,0.000000000,0.000000000,0,-7,-40
1.000000,0.420000,12.0000,28.0,230.0,-30.000000,65.000000,0.748672,0.0000,0.0000,1.0000,-1.0000,140.0,2.0,0.000000000,27.504790991,7.564457143,0.000000000,0.000000000,25.898939124,0.000000000,0.000000000,0,12,-22
1.000000,0.500000,12.0000,28.0,230.0,0.000000,50.000000,0.082712,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,-0.000000000,0.000000000,-0.000000000,0.000000000,12.331336636,0.000000000,0.000000000,0.000000000,0,12,-29
1.000000,0.500000,0.0000,28.0,230.0,-30.000000,38.700000,0.412507,-1.5000,-1.5000,1.0000,1.0000,140.0,5.0,-42.984055976,-8.137689000,5.362311000,-28.293466500,10.563767269,0.000000000,0.000000000,0.000000000,0,0,-11
1.000000,0.420000,-7.5000,28.0,230.0,38.200000,65.000000,0.013182,-1.5000,-1.5000,1.0000,1.0000,110.0,-3.0,-20.039294621,-3.280479571,-20.470479571,56.490719357,0.629896579,0.000000000,0.000000000,0.000000000,0,-7,-38
1.000000,0.420000,30.0000,28.0,230.0,-30.000000,38.700000,0.411135,0.0000,0.0000,1.0000,-1.0000,140.0,2.0,0.000000000,-10.215053571,-3.284946429,0.000000000,0.169915494,0.000000000,0.000000000,0.000000000,0,30,-22
1.000000,0.500000,0.0000,28.0,230.0,0.000000,65.000000,0.488355,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,0.000000000,-0.000000000,-0.000000000,0.000000000,0.347357708,0.000000000,0.000000000,0.000000000,0,0,-29
1.000000,0.500000,30.0000,28.0,230.0,20.000000,50.000000,0.949856,1.0000,1.0000,1.0000,1.0000,140.0,5.0,-11.902592000,-19.824331844,6.097408000,-2.902592000,0.000000000,4.801199019,0.000000000,0.000000000,0,30,-11
1.000000,0.300000,-7.5000,28.0,230.0,0.000000,50.000000,0.305538,-1.5000,-1.5000,1.0000,1.0000,140.0,0.0,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.167975601,0.000000000,0.000000000,0,-7,-29
1.000000,0.500000,30.0000,28.0,230.0,38.200000,65.000000,0.865030,-1.5000,-1.5000,1.0000,1.0000,110.0,-3.0,38.475402900,-32.422482304,8.729731400,12.690402900,0.000000000,36.561174203,0.000000000,0.000000000,0,30,-38
1.000000,0.420000,30.0000,28.0,230.0,38.200000,38.700000,0.128959,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,5.221704960,-1.458107643,-7.865946179,65.843784714,26.137989875,0.000000000,0.000000000,0.000000000,0,30,-29
1.000000,0.420000,-7.5000,28.0,230.0,-30.000000,65.000000,0.085351,1.0000,-2.0000,-1.0000,0.5000,110.0,2.0,-8.439023938,-0.256575000,6.878287500,-54.513150000,23.083662190,0.000000000,0.000000000,0.000000000,0,-7,-23
1.000000,0.420000,-7.5000,28.0,230.0,38.200000,50.000000,1.512013,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,6.494532071,10.695467929,-13.942733964,44.798411448,0.000000000,0.000000000,0.000000000,45.222566672,0,-7,95
1.000000,0.420000,30.0000,28.0,230.0,60.000000,38.700000,0.669563,1.0000,-2.0000,-1.0000,0.5000,140.0,-3.0,-43.956664286,34.322287144,5.021667857,33.913328571,0.000000000,35.408638518,0.000000000,0.000000000,0,30,-40
1.000000,0.420000,-7.5000,28.0,230.0,0.000000,38.700000,1.155885,1.0000,1.0000,1.0000,1.0000,180.0,0.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,19.093821823,0.000000000,0,-7,85
1.000000,0.300000,12.0000,28.0,230.0,0.000000,65.000000,0.527947,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,30.495314133,0.000000000,0.000000000,0,12,-29
1.000000,0.420000,12.0000,28.0,230.0,0.000000,65.000000,1.480604,1.0000,1.0000,1.0000,1.0000,110.0,2.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,64.591922163,0,12,91
1.000000,0.300000,12.0000,28.0,230.0,38.200000,65.000000,0.127433,1.0000,-2.0000,-1.0000,0.5000,110.0,5.0,-4.799292689,-3.481910900,-6.854044550,61.796178200,61.436979090,0.000000000,0.000000000,0.000000000,0,12,-15
1.000000,0.300000,12.0000,28.0,230.0,60.000000,65.000000,0.537126,0.0000,0.0000,1.0000,-1.0000,180.0,5.0,-0.000000000,-55.502054731,-15.341340000,-0.000000000,0.000000000,24.334535907,0.000000000,0.000000000,0,12,-5
1.000000,0.500000,-7.5000,28.0,230.0,20.000000,65.000000,0.878140,1.0000,-2.0000,-1.0000,0.5000,180.0,0.0,-13.193480000,17.713398614,2.403260000,8.386960000,0.000000000,31.217934628,0.000000000,0.000000000,0,-7,-29
1.000000,0.300000,12.0000,28.0,230.0,0.000000,50.000000,1.069844,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,47.871737303,0,12,85
1.000000,0.500000,30.0000,28.0,230.0,0.000000,38.700000,0.927279,0.0000,0.0000,1.0000,-1.0000,110.0,2.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,7.532755700,0.000000000,0.000000000,0,30,-23
1.000000,0.500000,-7.5000,28.0,230.0,20.000000,50.000000,0.718455,0.0000,0.0000,1.0000,-1.0000,180.0,0.0,-0.000000000,-3.137403015,-1.932190000,-0.000000000,0.000000000,48.061363744,0.000000000,0.000000000,0,-7,-29
1.000000,0.300000,12.0000,28.0,230.0,38.200000,50.000000,0.608160,1.0000,-2.0000,-1.0000,0.5000,180.0,-3.0,-20.542432000,37.732432000,6.681590835,6.704864000,0.000000000,0.000000000,0.364208635,0.000000000,0,12,80
1.000000,0.300000,0.0000,28.0,230.0,20.000000,38.700000,0.723573,1.0000,-2.0000,-1.0000,0.5000,110.0,5.0,-7.292810000,16.292810000,-0.931365355,-3.414380000,0.000000000,0.000000000,35.810994042,0.000000000,0,0,104
1.000000,0.500000,-7.5000,28.0,230.0,60.000000,50.000000,0.734654,0.0000,0.0000,1.0000,-1.0000,140.0,0.0,-0.000000000,-14.543276183,-6.671316000,-0.000000000,0.000000000,49.536581027,0.000000000,0.000000000,0,-7,-29
1.000000,0.500000,12.0000,28.0,230.0,60.000000,38.700000,0.376602,0.0000,0.0000,1.0000,-1.0000,180.0,2.0,-0.000000000,14.336508000,12.663492000,-0.000000000,18.960485158,0.000000000,0.000000000,0.000000000,0,12,-20
1.000000,0.300000,12.0000,28.0,230.0,-30.000000,38.700000,1.052894,1.0000,-2.0000,-1.0000,0.5000,110.0,0.0,-3.880230000,-9.619770000,11.559885000,-21.062281650,0.000000000,0.000000000,0.000000000,38.664466966,0,12,78
1.000000,0.300000,-7.5000,28.0,230.0,20.000000,50.000000,0.758406,1.0000,-2.0000,-1.0000,0.5000,180.0,2.0,-6.247820000,15.247820000,-4.004588927,-5.504360000,0.000000000,0.000000000,49.613558318,0.000000000,0,-7,99
1.000000,0.500000,-7.5000,28.0,230.0,0.000000,65.000000,0.828715,1.0000,1.0000,1.0000,1.0000,110.0,0.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,50.355187095,0.000000000,0.000000000,0,-7,-29
1.000000,0.420000,30.0000,28.0,230.0,38.200000,38.700000,0.610629,0.0000,0.0000,1.0000,-1.0000,110.0,5.0,-0.000000000,-7.691186361,-3.982172643,-0.000000000,0.000000000,37.893183411,0.000000000,0.000000000,0,30,-15
1.000000,0.300000,-7.5000,28.0,230.0,60.000000,50.000000,0.386215,-1.5000,-1.5000,1.0000,1.0000,140.0,2.0,78.360975000,10.259508518,1.759350000,37.860975000,0.000000000,30.818312920,0.000000000,0.000000000,0,-7,-22
1.000000,0.420000,12.0000,28.0,230.0,20.000000,38.700000,1.394661,1.0000,1.0000,1.0000,1.0000,180.0,5.0,0.885592857,-8.114407143,-17.114407143,2.224255687,0.000000000,0.000000000,0.000000000,27.657128768,0,12,114
1.000000,0.420000,12.0000,28.0,230.0,-30.000000,65.000000,1.677975,1.0000,1.0000,1.0000,1.0000,140.0,2.0,-10.434910714,3.065089286,16.565089286,29.999970134,0.000000000,0.000000000,0.000000000,0.014911844,0,12,85
1.000000,0.300000,-7.5000,28.0,230.0,20.000000,50.000000,0.371900,0.0000,0.0000,1.0000,-1.0000,140.0,2.0,-0.000000000,4.817129433,-0.157000000,-0.000000000,0.000000000,23.377983936,0.000000000,0.000000000,0,-7,-22
1.000000,0.420000,12.0000,28.0,230.0,0.000000,50.000000,1.387894,1.0000,-2.0000,-1.0000,0.5000,140.0,-3.0,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,33.395918859,0,12,74
1.000000,0.300000,-7.5000,28.0,230.0,20.000000,65.000000,0.682833,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,12.772515000,-17.515010000,3.784516478,-0.727485000,0.000000000,0.000000000,37.807869927,0.000000000,0,-7,90
1.000000,0.500000,12.0000,28.0,230.0,0.000000,50.000000,1.497446,1.0000,1.0000,1.0000,1.0000,180.0,5.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.012874615,0.000000000,0,12,109
1.000000,0.420000,12.0000,28.0,230.0,-30.000000,65.000000,0.277610,1.0000,-2.0000,-1.0000,0.5000,180.0,2.0,21.732965503,5.923178571,3.788410714,-42.153642857,49.745734698,0.000000000,0.000000000,0.000000000,0,12,-20
1.000000,0.300000,0.0000,28.0,230.0,38.200000,65.000000,0.732681,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,-13.407378700,30.597378700,-3.262792097,-7.565242600,0.000000000,0.000000000,62.885297676,0.000000000,0,0,95
1.000000,0.300000,12.0000,28.0,230.0,20.000000,50.000000,0.755717,1.0000,-2.0000,-1.0000,0.5000,140.0,5.0,-6.328490000,15.328490000,-3.763915712,-5.343020000,0.000000000,0.000000000,49.821003436,0.000000000,0,12,108
1.000000,0.420000,-7.5000,28.0,230.0,38.200000,38.700000,1.091868,0.0000,0.0000,1.0000,-1.0000,110.0,2.0,-0.000000000,-27.891402571,22.366988808,0.000000000,0.000000000,0.000000000,35.026908015,0.000000000,0,-7,100
1.000000,0.420000,-7.5000,28.0,230.0,0.000000,38.700000,1.112981,1.0000,1.0000,1.0000,1.0000,180.0,-3.0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,30.728093791,0.000000000,0,-7,71
1.000000,0.500000,-7.5000,28.0,230.0,20.000000,50.000000,0.400135,-1.5000,-1.5000,1.0000,1.0000,110.0,0.0,28.037843581,5.202430000,-3.797570000,19.196355000,17.234250543,0.000000000,0.000000000,0.000000000,0,-7,-29
1.000000,0.300000,-7.5000,28.0,230.0,0.000000,38.700000,0.893927,-1.5000,-1.5000,1.0000,1.0000,180.0,-3.0,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.156310871,0.000000000,0,-7,71
1.000000,0.420000,-7.5000,28.0,230.0,-30.000000,38.700000,1.289412,1.0000,-2.0000,-1.0000,0.5000,140.0,2.0,2.054614286,-15.554614286,14.527307143,20.818734847,0.000000000,0.000000000,0.000000000,1.843075848,0,-7,85
1.000000,0.300000,12.0000,28.0,230.0,20.000000,50.000000,0.643742,0.0000,0.0000,1.0000,-1.0000,180.0,2.0,-0.000000000,-18.687740000,-6.471966499,-0.000000000,0.000000000,0.000000000,9.777641298,0.000000000,0,12,99
1.000000,0.300000,0.0000,28.0,230.0,60.000000,38.700000,0.615298,1.0000,-2.0000,-1.0000,0.5000,180.0,0.0,-31.623180000,58.623180000,10.464846037,9.246360000,0.000000000,0.000000000,0.984734304,0.000000000,0,0,100
1.000000,0.300000,-7.5000,28.0,230.0,-30.000000,38.700000,0.122108,1.0000,1.0000,1.0000,1.0000,180.0,0.0,2.429695585,-2.494860000,11.005140000,24.505140000,35.491205968,0.000000000,0.000000000,0.000000000,0,-7,-29
1.000000,0.420000,12.0000,28.0,230.0,20.000000,38.700000,1.389505,-1.5000,-1.5000,1.0000,1.0000,140.0,-3.0,-1.162660714,-8.224892857,-17.224892857,-4.029494612,0.000000000,0.000000000,0.000000000,26.285771047,0,12,79
1.000000,0.300000,30.0000,28.0,230.0,38.200000,65.000000,0.122360,0.0000,0.0000,1.0000,-1.0000,140.0,0.0,-0.000000000,3.191228000,13.998772000,-0.000000000,59.704774998,0.000000000,0.000000000,0.000000000,0,30,-29
1.000000,0.500000,12.0000,28.0,230.0,-30.000000,65.000000,0.513994,-1.5000,-1.5000,1.0000,1.0000,110.0,5.0,-44.433243000,-10.494166791,2.622162000,-24.183243000,0.000000000,0.501230335,0.000000000,0.000000000,0,12,-15
1.000000,0.500000,0.0000,28.0,230.0,38.200000,65.000000,1.495209,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,-3.984714580,21.174714580,-19.099850767,-26.410570840,0.000000000,0.000000000,0.058883586,0.000000000,0,0,95
1.000000,0.300000,-7.5000,28.0,230.0,60.000000,50.000000,0.385469,-1.5000,-1.5000,1.0000,1.0000,180.0,0.0,78.461685000,10.506273320,1.692210000,37.961685000,0.000000000,30.437739233,0.000000000,0.000000000,0,-7,-29
1.000000,0.300000,30.0000,28.0,230.0,-30.000000,50.000000,0.277401,1.0000,1.0000,1.0000,1.0000,140.0,0.0,29.887357705,-9.483045000,4.016955000,17.516955000,2.748417939,0.000000000,0.000000000,0.000000000,0,30,-29
1.000000,0.420000,30.0000,28.0,230.0,38.200000,50.000000,1.542340,1.0000,-2.0000,-1.0000,0.5000,180.0,5.0,7.735772857,9.454227143,-13.322113571,57.089203040,0.000000000,0.000000000,0.000000000,36.734587534,0,30,118
1.000000,0.420000,0.0000,28.0,230.0,0.000000,50.000000,0.825014,0.0000,0.0000,1.0000,-1.0000,180.0,0.0,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,0.625637613,0.000000000,0.000000000,0,0,-29
1.000000,0.300000,12.0000,28.0,230.0,38.200000,65.000000,0.301638,1.0000,-2.0000,-1.0000,0.5000,180.0,0.0,-38.106142600,-13.369944772,-1.863071300,41.832285200,0.000000000,0.019122990,0.000000000,0.000000000,0,12,-29
1.000000,0.500000,0.0000,28.0,230.0,-30.000000,65.000000,0.407952,-1.5000,-1.5000,1.0000,1.0000,140.0,0.0,-42.667674413,-8.014704000,5.485296000,-28.477944000,19.423485186,0.000000000,0.000000000,0.000000000,0,0,-29
1.000000,0.500000,0.0000,28.0,230.0,20.000000,65.000000,1.704978,1.0000,1.0000,1.0000,1.0000,110.0,0.0,1.689604000,-7.310396000,-16.310396000,-1.765262984,0.000000000,0.000000000,0.000000000,59.935842151,0,0,90
1.000000,0.300000,0.0000,28.0,230.0,60.000000,38.700000,0.142376,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,-15.391776244,-6.813840000,-10.093080000,94.372320000,38.453843660,0.000000000,0.000000000,0.000000000,0,0,-29
1.000000,0.300000,12.0000,28.0,230.0,38.200000,38.700000,0.511626,1.0000,-2.0000,-1.0000,0.5000,180.0,0.0,-26.073830200,30.896250788,4.153084900,17.767660400,0.000000000,24.699423256,0.000000000,0.000000000,0,12,-29
1.000000,0.300000,12.0000,28.0,230.0,38.200000,50.000000,0.019333,1.0000,-2.0000,-1.0000,0.5000,110.0,0.0,13.279930293,2.712219100,-9.951109550,74.184438200,2.021547763,0.000000000,0.000000000,0.000000000,0,12,-29
1.000000,0.420000,-7.5000,28.0,230.0,38.200000,50.000000,0.261784,1.0000,1.0000,1.0000,1.0000,140.0,0.0,-24.514502749,6.894445143,-10.295554857,-27.485554857,42.866003255,0.000000000,0.000000000,0.000000000,0,-7,-29
1.000000,0.300000,30.0000,28.0,230.0,60.000000,65.000000,0.321695,1.0000,1.0000,1.0000,1.0000,110.0,0.0,-58.047450000,20.800508508,-4.047450000,-31.047450000,0.000000000,3.297653015,0.000000000,0.000000000,0,30,-29
1.000000,0.300000,-7.5000,28.0,230.0,38.200000,50.000000,0.337347,0.0000,0.0000,1.0000,-1.0000,180.0,0.0,-0.000000000,12.735087585,1.680016900,-0.000000000,0.000000000,7.265774570,0.000000000,0.000000000,0,-7,-29
1.000000,0.500000,0.0000,28.0,230.0,60.000000,65.000000,0.746813,-1.5000,-1.5000,1.0000,1.0000,140.0,0.0,70.008147000,-18.467550005,7.327902000,29.508147000,0.000000000,64.973939714,0.000000000,0.000000000,0,0,-29
1.000000,0.500000,12.0000,28.0,230.0,-30.000000,38.700000,1.236566,1.0000,-2.0000,-1.0000,0.5000,110.0,2.0,10.112718000,-23.612718000,3.789426600,6.774564000,0.000000000,0.000000000,38.424925882,0.000000000,0,12,83
1.000000,0.500000,-7.5000,28.0,230.0,20.000000,65.000000,0.117338,0.0000,0.0000,1.0000,-1.0000,110.0,0.0,0.000000000,0.112084000,8.887916000,-0.000000000,29.375617888,0.000000000,0.000000000,0.000000000,0,-7,-29
1.000000,0.300000,30.0000,28.0,230.0,-30.000000,38.700000,1.026873,-1.5000,-1.5000,1.0000,1.0000,140.0,0.0,4.063927500,10.790715000,24.290715000,-5.439554295,0.000000000,0.000000000,0.000000000,36.474133375,0,30,78
1.000000,0.420000,0.0000,28.0,230.0,60.000000,65.000000,0.051932,1.0000,-2.0000,-1.0000,0.5000,110.0,-3.0,20.022458903,2.661514286,-14.830757143,113.323028571,9.324586325,0.000000000,0.000000000,0.000000000,0,0,-38
1.000000,0.420000,30.0000,28.0,230.0,-30.000000,50.000000,1.250892,1.0000,1.0000,1.0000,1.0000,140.0,-3.0,3.292757143,16.792757143,29.997284927,-10.207242857,0.000000000,0.000000000,0.231710226,0.000000000,0,30,66
1.000000,0.300000,30.0000,28.0,230.0,20.000000,38.700000,0.121092,0.0000,0.0000,1.0000,-1.0000,110.0,0.0,-0.000000000,1.632760000,7.367240000,-0.000000000,35.260486413,0.000000000,0.000000000,0.000000000,0,30,-29
1.000000,0.300000,12.0000,28.0,230.0,20.000000,50.000000,0.342705,1.0000,1.0000,1.0000,1.0000,110.0,-3.0,-18.718850000,6.507668919,-0.718850000,-9.718850000,0.000000000,9.350552078,0.000000000,0.000000000,0,12,-38
1.000000,0.300000,-7.5000,28.0,230.0,-30.000000,50.000000,0.509192,1.0000,-2.0000,-1.0000,0.5000,140.0,0.0,20.586360000,-23.836632766,-3.206820000,-14.172720000,0.000000000,33.126660883,0.000000000,0.000000000,0,-7,-29
